Lucy Data Summary 20240120 13:17:21
 
Sample Name,Comments,DIC flag,TA flag,Analysis Type,Date (analysis),Time (analysis),Station,Cast,Niskin,Replicate (diff bottle),Repeat(same bottle),No. Of Repeats,Depth (m),CTD Temp (°C),Salinity,Phosphate (uMol/Kg),Silicate (uMol/Kg),Nitrate (uMol/Kg),DIC pipette volume (ml),DIC set end point (cpm),DIC pipette temp sample (°C),DIC background (cpm),DIC total time (s),DIC total counts,DIC cell Number (sequential),Sample Bottle temp (°C),TA pipette vol (ml),TA cell temp (°C),TA Acid Batch,TA Acid conc (Mol),TA Acid density (Kg/l)
9999_20240213_2_0_1_3, ,-999,-999,1,20240213,063304,9999,20240213,2,1,3,5,0,0,35,0,0,-999,21.8442,50,0,43,315,237554,17,25.36,96.7556,-999,-999,-999,-999
9999_20240213_2_0_1_4, ,-999,-999,1,20240213,065055,9999,20240213,2,1,4,5,0,0,35,0,0,-999,21.8442,50,0,28,579,237500,17,25.38,96.7556,-999,-999,-999,-999
9999_20240213_2_0_1_5, ,-999,-999,1,20240213,070553,9999,20240213,2,1,5,5,0,0,35,0,0,-999,21.8442,50,0,48,406,237146,17,25.39,96.7556,-999,-999,-999,-999
9999_20240213_3_0_1_1, ,-999,-999,3,20240213,073455,9999,20240213,3,1,1,2,0,0,35,0,0,-999,21.8442,50,0,26,315,238371,17,25.27,96.7556,24.65,-999,-999,-999
9999_20240213_3_0_1_2, ,-999,-999,3,20240213,080344,9999,20240213,3,1,2,2,0,0,35,0,0,-999,21.8442,50,0,16,379,238217,17,25.28,96.7556,24.78,-999,-999,-999
9999_20240213_4_0_1_1, ,-999,-999,3,20240213,083120,9999,20240213,4,1,1,2,0,0,35,0,0,-999,21.8442,50,0,56,551,237687,17,25.25,96.7556,24.62,-999,-999,-999
9999_20240213_4_0_1_2, ,-999,-999,3,20240213,085827,9999,20240213,4,1,2,2,0,0,35,0,0,-999,21.8442,50,0,32,681,237749,17,25.28,96.7556,24.6,-999,-999,-999
8888_0208_0216_0_1_1, ,-999,-999,3,20240213,093812,8888,0208,0216,1,1,2,0,0,35,0,0,-999,21.8442,50,0,0,381,222703,17,25.09,96.7556,24.5,-999,-999,-999
8888_0208_0216_0_1_2, ,-999,-999,3,20240213,101040,8888,0208,0216,1,2,2,0,0,35,0,0,-999,21.8442,50,0,0,522,222774,17,25.38,96.7556,24.72,-999,-999,-999
0000_101_24_2_1_1, ,-999,-999,3,20240213,112251,0000,101,24,1,1,1,2,0,35,0,0,-999,21.8442,50,0,46,405,233095,17,25.09,96.7556,25.25,-999,-999,-999
9999_20240213_5_0_1_1, ,-999,-999,3,20240213,122215,9999,20240213,5,1,1,1,0,0,35,0,0,-999,21.8442,50,0,39,350,241092,17,25.18,96.7556,25.56,-999,-999,-999
9999_20240213_6_0_1_1, ,-999,-999,3,20240213,132138,9999,20240213,6,1,1,2,0,0,35,0,0,-999,21.8442,50,0,36,437,237687,17,25.28,96.7556,24.7,-999,-999,-999
9999_20240213_6_0_1_2, ,-999,-999,3,20240213,134803,9999,20240213,6,1,2,2,0,0,35,0,0,-999,21.8442,50,0,59,352,237384,17,24.94,96.7556,24.57,-999,-999,-999
9999_20240213_7_0_1_1, ,-999,-999,3,20240213,141705,9999,20240213,7,1,1,2,0,0,35,0,0,-999,21.8442,50,0,57,546,243626,17,24,96.7556,24.45,-999,-999,-999
9999_20240213_7_0_1_2, ,-999,-999,3,20240213,144328,9999,20240213,7,1,2,2,0,0,35,0,0,-999,21.8442,50,0,50,463,243675,17,24.63,96.7556,24.7,-999,-999,-999
9999_20240213_8_0_1_1, ,-999,-999,3,20240213,151020,9999,20240213,8,1,1,2,0,0,35,0,0,-999,21.8442,50,0,9,379,243177,17,24.95,96.7556,24.79,-999,-999,-999
9999_20240213_8_0_1_2, ,-999,-999,3,20240213,153625,9999,20240213,8,1,2,2,0,0,35,0,0,-999,21.8442,50,0,7,493,242783,17,25.15,96.7556,24.86,-999,-999,-999
8888_0208_0339_0_1_1, ,-999,-999,3,20240213,162801,8888,0208,0339,1,1,2,0,0,35,0,0,-999,21.8442,50,0,34,480,223133,17,24.63,96.7556,24.84,-999,-999,-999
8888_0208_0339_0_1_2, ,-999,-999,3,20240213,165414,8888,0208,0339,1,2,2,0,0,35,0,0,-999,21.8442,50,0,40,399,222675,17,24.7,96.7556,24.89,-999,-999,-999
0000_101_21_11_1_1, ,-999,-999,3,20240213,182802,0000,101,21,1,1,1,11,0,35,0,0,-999,21.8442,50,0,40,479,233503,17,24.54,96.7556,24.79,-999,-999,-999
0000_101_15_45_1_1, ,-999,-999,3,20240213,185852,0000,101,15,1,1,1,45,0,35,0,0,-999,21.8442,50,0,33,434,240229,17,24.44,96.7556,24.93,-999,-999,-999
0000_101_10_500_1_1, ,-999,-999,3,20240213,192701,0000,101,10,1,1,1,500,0,35,0,0,-999,21.8442,50,0,17,546,244597,17,24.48,96.7556,25,-999,-999,-999
0000_101_7_800_1_1, ,-999,-999,3,20240213,195421,0000,101,7,1,1,1,800,0,35,0,0,-999,21.8442,50,0,0,349,244942,17,24.53,96.7556,24.98,-999,-999,-999
0000_101_6_1000_1_1, ,-999,-999,3,20240213,202052,0000,101,6,1,1,1,1000,0,35,0,0,-999,21.8442,50,0,37,385,245023,17,24.29,96.7556,24.89,-999,-999,-999
0000_101_6_1000_2_1, ,-999,-999,3,20240213,204748,0000,101,6,2,1,1,1000,0,35,0,0,-999,21.8442,50,0,31,298,244946,17,24.13,96.7556,24.79,-999,-999,-999
0000_101_3_1400_1_1, ,-999,-999,3,20240213,211513,0000,101,3,1,1,1,1400,0,35,0,0,-999,21.8442,50,0,0,238,243031,17,24.14,96.7556,24.79,-999,-999,-999
0000_101_1_1445_1_1, ,-999,-999,3,20240213,220042,0000,101,1,1,1,1,1445,0,35,0,0,-999,21.8442,50,0,43,250,243204,17,24.12,96.7556,24.92,-999,-999,-999
0000_101_1_1445_2_1, ,-999,-999,3,20240213,222708,0000,101,1,2,1,1,1445,0,35,0,0,-999,21.8442,50,0,7,505,243128,17,24.19,96.7556,24.85,-999,-999,-999
0000_101_5_1300_1_1, ,-999,-999,3,20240213,225630,0000,101,5,1,1,1,1300,0,35,0,0,-999,21.8442,50,0,24,543,243977,17,24.14,96.7556,24.86,-999,-999,-999
0000_101_18_30_1_1, ,-999,-999,3,20240213,233036,0000,101,18,1,1,1,30,0,35,0,0,-999,21.8442,50,0,23,402,235466,17,24.03,96.7556,24.83,-999,-999,-999
0000_101_11_200_1_1, ,-999,-999,3,20240213,235804,0000,101,11,1,1,1,200,0,35,0,0,-999,21.8442,50,0,11,667,241654,17,24.17,96.7556,24.94,-999,-999,-999
0000_101_8_600_1_1, ,-999,-999,3,20240214,002445,0000,101,8,1,1,1,600,0,35,0,0,-999,21.8442,50,0,31,546,245105,17,24.13,96.7556,24.96,-999,-999,-999
8888_208_0059_0_1_1, ,-999,-999,3,20240214,005312,8888,208,0059,1,1,2,0,0,35,0,0,-999,21.8442,50,0,0,244,222853,17,24.32,96.7556,24.94,-999,-999,-999
8888_208_0059_0_1_2, ,-999,-999,3,20240214,011945,8888,208,0059,1,2,2,0,0,35,0,0,-999,21.8442,50,0,11,233,223099,17,24.57,96.7556,24.96,-999,-999,-999
9999_20240214_1_0_1_1, ,-999,-999,1,20240214,043229,9999,20240214,1,1,1,5,0,0,35,0,0,-999,21.8442,200,0,0,222,243603,18,24.61,96.7556,-999,-999,-999,-999
9999_20240214_1_0_1_2, ,-999,-999,1,20240214,044410,9999,20240214,1,1,2,5,0,0,35,0,0,-999,21.8442,200,0,0,221,243458,18,24.59,96.7556,-999,-999,-999,-999
9999_20240214_1_0_1_3, ,-999,-999,1,20240214,045553,9999,20240214,1,1,3,5,0,0,35,0,0,-999,21.8442,200,0,59,225,243097,18,24.65,96.7556,-999,-999,-999,-999
9999_20240214_1_0_1_4, ,-999,-999,1,20240214,050738,9999,20240214,1,1,4,5,0,0,35,0,0,-999,21.8442,200,0,65,225,243133,18,24.7,96.7556,-999,-999,-999,-999
9999_20240214_1_0_1_5, ,-999,-999,1,20240214,051918,9999,20240214,1,1,5,5,0,0,35,0,0,-999,21.8442,200,0,89,221,242741,18,24.66,96.7556,-999,-999,-999,-999
9999_20240214_2_0_1_1, ,-999,-999,1,20240214,053418,9999,20240214,2,1,1,5,0,0,35,0,0,-999,21.8442,50,0,73,374,238093,18,24.57,96.7556,-999,-999,-999,-999
9999_20240214_2_0_1_2, ,-999,-999,1,20240214,054847,9999,20240214,2,1,2,5,0,0,35,0,0,-999,21.8442,50,0,74,393,238031,18,24.66,96.7556,-999,-999,-999,-999
9999_20240214_2_0_1_3, ,-999,-999,1,20240214,060442,9999,20240214,2,1,3,5,0,0,35,0,0,-999,21.8442,50,0,58,479,237535,18,24.74,96.7556,-999,-999,-999,-999
9999_20240214_2_0_1_4, ,-999,-999,1,20240214,061718,9999,20240214,2,1,4,5,0,0,35,0,0,-999,21.8442,50,0,45,278,237699,18,24.79,96.7556,-999,-999,-999,-999
9999_20240214_2_0_1_5, ,-999,-999,1,20240214,063121,9999,20240214,2,1,5,5,0,0,35,0,0,-999,21.8442,50,0,47,363,237749,18,24.79,96.7556,-999,-999,-999,-999
9999_20240214_3_0_1_1, ,-999,-999,3,20240214,065756,9999,20240214,3,1,1,2,0,0,35,0,0,-999,21.8442,50,0,19,374,238683,18,24.71,96.7556,24.49,-999,-999,-999
9999_20240214_3_0_1_2, ,-999,-999,3,20240214,072412,9999,20240214,3,1,2,2,0,0,35,0,0,-999,21.8442,50,0,30,340,238188,18,24.79,96.7556,24.59,-999,-999,-999
9999_20240214_4_0_1_1, ,-999,-999,3,20240214,075046,9999,20240214,4,1,1,2,0,0,35,0,0,-999,21.8442,50,0,29,509,238352,18,24.78,96.7556,24.55,-999,-999,-999
9999_20240214_4_0_1_2, ,-999,-999,3,20240214,081658,9999,20240214,4,1,2,2,0,0,35,0,0,-999,21.8442,50,0,17,445,237889,18,24.92,96.7556,24.59,-999,-999,-999
9999_20240214_5_0_1_1, ,-999,-999,3,20240214,084638,9999,20240214,5,1,1,2,0,0,35,0,0,-999,21.8442,50,0,16,338,238234,18,25.17,96.7556,24.62,-999,-999,-999
9999_20240214_5_0_1_2, ,-999,-999,3,20240214,091255,9999,20240214,5,1,2,2,0,0,35,0,0,-999,21.8442,50,0,16,545,237677,18,25.04,96.7556,24.65,-999,-999,-999
8888_0204_0414_0_1_1, ,-999,-999,3,20240214,094316,8888,0204,0414,1,1,2,0,0,35,0,0,-999,21.8442,50,0,24,354,222594,18,24.58,96.7556,24.5,-999,-999,-999
8888_0204_0414_0_1_2, ,-999,-999,3,20240214,100949,8888,0204,0414,1,2,2,0,0,35,0,0,-999,21.8442,50,0,24,531,222571,18,25.14,96.7556,24.57,-999,-999,-999
0000_108_24_2_1_1, ,-999,-999,3,20240214,103710,0000,108,24,1,1,1,2,0,35,0,0,-999,21.8442,50,0,42,459,232905,18,24.58,96.7556,24.51,-999,-999,-999
0000_108_22_5_1_1, ,-999,-999,3,20240214,112451,0000,108,22,1,1,1,5,0,35,0,0,-999,21.8442,50,0,5,330,232801,18,24.79,96.7556,24.59,-999,-999,-999
0000_108_21_9_1_1, ,-999,-999,3,20240214,115139,0000,108,21,1,1,1,9,0,35,0,0,-999,21.8442,50,0,19,471,233065,18,24.76,96.7556,24.6,-999,-999,-999
0000_108_19_15_1_1, ,-999,-999,3,20240214,122110,0000,108,19,1,1,1,15,0,35,0,0,-999,21.8442,50,0,42,350,232959,18,24.64,96.7556,24.53,-999,-999,-999
0000_108_18_23_1_1, ,-999,-999,3,20240214,124759,0000,108,18,1,1,1,23,0,35,0,0,-999,21.8442,50,0,38,329,233049,18,24.68,96.7556,24.56,-999,-999,-999
0000_108_15_36_1_1, ,-999,-999,3,20240214,131513,0000,108,15,1,1,1,36,0,35,0,0,-999,21.8442,50,0,13,327,234375,18,24.64,96.7556,24.62,-999,-999,-999
0000_108_14_53_1_1, ,-999,-999,3,20240214,134300,0000,108,14,1,1,1,53,0,35,0,0,-999,21.8442,50,0,31,423,238925,18,24.79,96.7556,24.6,-999,-999,-999
0000_108_13_120_1_1, ,-999,-999,3,20240214,141604,0000,108,13,1,1,1,120,0,35,0,0,-999,21.8442,50,0,0,366,240897,18,24.72,96.7556,24.7,-999,-999,-999
0000_108_11_180_1_1, ,-999,-999,3,20240214,144231,0000,108,11,1,1,1,180,0,35,0,0,-999,21.8442,50,0,28,359,241140,18,24.83,96.7556,24.6,-999,-999,-999
0000_108_10_200_1_1, ,-999,-999,3,20240214,150941,0000,108,10,1,1,1,200,0,35,0,0,-999,21.8442,50,0,33,396,240966,18,24.79,96.7556,24.69,-999,-999,-999
0000_108_9_350_1_1, ,-999,-999,3,20240214,155233,0000,108,9,1,1,1,350,0,35,0,0,-999,21.8442,50,0,34,444,241474,18,24.67,96.7556,24.6,-999,-999,-999
8888_208_0277_0_1_1, ,-999,-999,3,20240214,162705,8888,208,0277,1,1,2,0,0,35,0,0,-999,21.8442,50,0,28,383,222775,18,24.59,96.7556,24.56,-999,-999,-999
8888_208_0277_0_1_2, ,-999,-999,3,20240214,165333,8888,208,0277,1,2,2,0,0,35,0,0,-999,21.8442,50,0,20,306,222433,18,24.9,96.7556,24.63,-999,-999,-999
0000_108_8_460_1_1, ,-999,-999,3,20240214,172301,0000,108,8,1,1,1,460,0,35,0,0,-999,21.8442,50,0,23,557,242666,18,24.74,96.7556,24.79,-999,-999,-999
0000_108_7_640_1_1, ,-999,-999,3,20240214,175040,0000,108,7,1,1,1,640,0,35,0,0,-999,21.8442,50,0,43,453,242547,18,24.77,96.7556,24.7,-999,-999,-999
0000_108_5_700_1_1, ,-999,-999,3,20240214,181726,0000,108,5,1,1,1,700,0,35,0,0,-999,21.8442,50,0,0,478,243257,18,24.89,96.7556,24.77,-999,-999,-999
0000_108_5_700_2_1, ,-999,-999,3,20240214,184407,0000,108,5,2,1,1,700,0,35,0,0,-999,21.8442,50,0,36,264,243319,18,24.87,96.7556,24.8,-999,-999,-999
0000_108_5_700_3_1, ,-999,-999,3,20240214,191041,0000,108,5,3,1,1,700,0,35,0,0,-999,21.8442,50,0,0,450,243397,18,25.09,96.7556,24.94,-999,-999,-999
0000_108_4_850_1_1, ,-999,-999,3,20240214,194547,0000,108,4,1,1,1,850,0,35,0,0,-999,21.8442,50,0,7,354,243170,18,24.52,96.7556,24.68,-999,-999,-999
0000_108_3_910_1_1, ,-999,-999,3,20240214,201305,0000,108,3,1,1,1,910,0,35,0,0,-999,21.8442,50,0,16,288,242811,18,24.78,96.7556,24.62,-999,-999,-999
0000_108_3_910_2_1, ,-999,-999,3,20240214,210321,0000,108,3,2,1,1,910,0,35,0,0,-999,21.8442,50,0,34,400,243087,18,24.73,96.7556,24.74,-999,-999,-999
0000_108_3_910_3_1, ,-999,-999,3,20240214,213011,0000,108,3,3,1,1,910,0,35,0,0,-999,21.8442,50,0,40,478,242939,18,24.82,96.7556,24.79,-999,-999,-999
0000_108_1_960_1_1, ,-999,-999,3,20240214,220757,0000,108,1,1,1,1,960,0,35,0,0,-999,21.8442,50,0,25,349,243166,18,24.71,96.7556,24.74,-999,-999,-999
0000_108_1_960_2_1, ,-999,-999,3,20240214,224153,0000,108,1,2,1,1,960,0,35,0,0,-999,21.8442,50,0,0,309,242854,18,24.7,96.7556,24.68,-999,-999,-999
0000_108_1_960_3_1, ,-999,-999,3,20240214,230923,0000,108,1,3,1,1,960,0,35,0,0,-999,21.8442,50,0,0,238,242866,18,24.54,96.7556,24.59,-999,-999,-999
8888_208_0481_0_1_1, ,-999,-999,3,20240214,233832,8888,208,0481,1,1,2,0,0,35,0,0,-999,21.8442,50,0,0,388,222724,18,24.65,96.7556,24.6,-999,-999,-999
8888_208_0481_0_1_2, ,-999,-999,3,20240215,000458,8888,208,0481,1,2,2,0,0,35,0,0,-999,21.8442,50,0,0,238,222825,18,25.13,96.7556,24.68,-999,-999,-999
9999_20240214_6_0_1_1, ,-999,-999,3,20240215,005319,9999,20240214,6,1,1,1,0,0,35,0,0,-999,21.8442,50,0,0,267,237319,18,17.99,96.7556,24.5,-999,-999,-999
9999_20240214_7_0_1_1, ,-999,-999,3,20240215,012102,9999,20240214,7,1,1,1,0,0,35,0,0,-999,21.8442,50,0,17,322,237210,18,18.56,96.7556,24.54,-999,-999,-999
9999_20240214_8_0_1_1, ,-999,-999,3,20240215,015401,9999,20240214,8,1,1,1,0,0,35,0,0,-999,21.8442,50,0,29,230,237127,18,18.82,96.7556,24.45,-999,-999,-999
9999_20240215_1_0_1_1, ,-999,-999,1,20240215,043043,9999,20240215,1,1,1,5,0,0,35,0,0,-999,21.8442,200,0,36,247,241174,19,25.18,96.7556,-999,-999,-999,-999
9999_20240215_1_0_1_2, ,-999,-999,1,20240215,044248,9999,20240215,1,1,2,5,0,0,35,0,0,-999,21.8442,200,0,61,246,240935,19,25.26,96.7556,-999,-999,-999,-999
9999_20240215_1_0_1_3, ,-999,-999,1,20240215,045449,9999,20240215,1,1,3,5,0,0,35,0,0,-999,21.8442,200,0,75,240,240845,19,25.26,96.7556,-999,-999,-999,-999
9999_20240215_1_0_1_4, ,-999,-999,1,20240215,050725,9999,20240215,1,1,4,5,0,0,35,0,0,-999,21.8442,200,0,102,276,240324,19,25.18,96.7556,-999,-999,-999,-999
9999_20240215_1_0_1_5, ,-999,-999,1,20240215,051950,9999,20240215,1,1,5,5,0,0,35,0,0,-999,21.8442,200,0,50,265,240014,19,25.23,96.7556,-999,-999,-999,-999
9999_20240215_2_0_1_1, ,-999,-999,1,20240215,053710,9999,20240215,2,1,1,5,0,0,35,0,0,-999,21.8442,50,0,73,473,240060,19,25.09,96.7556,-999,-999,-999,-999
9999_20240215_2_0_1_2, ,-999,-999,1,20240215,055319,9999,20240215,2,1,2,5,0,0,35,0,0,-999,21.8442,50,0,63,491,240040,19,25.3,96.7556,-999,-999,-999,-999
9999_20240215_2_0_1_3, ,-999,-999,1,20240215,060953,9999,20240215,2,1,3,5,0,0,35,0,0,-999,21.8442,50,0,61,516,239793,19,25.32,96.7556,-999,-999,-999,-999
9999_20240215_2_0_1_4, ,-999,-999,1,20240215,062441,9999,20240215,2,1,4,5,0,0,35,0,0,-999,21.8442,50,0,40,409,239574,19,25.28,96.7556,-999,-999,-999,-999
9999_20240215_2_0_1_5, ,-999,-999,1,20240215,064109,9999,20240215,2,1,5,5,0,0,35,0,0,-999,21.8442,50,0,45,508,239521,19,25.18,96.7556,-999,-999,-999,-999
9999_20240215_3_0_1_1, ,-999,-999,3,20240215,070752,9999,20240215,3,1,1,2,0,0,35,0,0,-999,21.8442,50,0,55,493,238905,19,25.22,96.7556,24.57,-999,-999,-999
9999_20240215_3_0_1_2, ,-999,-999,3,20240215,073409,9999,20240215,3,1,2,2,0,0,35,0,0,-999,21.8442,50,0,57,361,238789,19,25.09,96.7556,24.44,-999,-999,-999
9999_20240215_4_0_1_1, ,-999,-999,3,20240215,081507,9999,20240215,4,1,1,2,0,0,35,0,0,-999,21.8442,50,0,33,529,237854,19,24.74,96.7556,24.39,-999,-999,-999
9999_20240215_4_0_1_2, ,-999,-999,3,20240215,084130,9999,20240215,4,1,2,2,0,0,35,0,0,-999,21.8442,50,0,36,745,237828,19,24.94,96.7556,24.48,-999,-999,-999
9999_20240215_5_0_1_1, ,-999,-999,3,20240215,093640,9999,20240215,5,1,1,2,0,0,35,0,0,-999,21.8442,50,0,60,354,238959,19,24.68,96.7556,24.31,-999,-999,-999
9999_20240215_5_0_1_2, ,-999,-999,3,20240215,100251,9999,20240215,5,1,2,2,0,0,35,0,0,-999,21.8442,50,0,70,504,238852,19,25.02,96.7556,24.76,-999,-999,-999
8888_0208_1057_0_1_1, ,-999,-999,3,20240215,102936,8888,0208,1057,1,1,2,0,0,35,0,0,-999,21.8442,50,0,77,408,223008,19,24.5,96.7556,24.34,-999,-999,-999
8888_0208_1057_0_1_2, ,-999,-999,3,20240215,105608,8888,0208,1057,1,2,2,0,0,35,0,0,-999,21.8442,50,0,45,374,222703,19,24.46,96.7556,24.25,-999,-999,-999
0000_114_23_2_1_1, ,-999,-999,3,20240215,113710,0000,114,23,1,1,1,2,0,35,0,0,-999,21.8442,50,0,50,542,233211,19,24.89,96.7556,24.6,-999,-999,-999
0000_114_21_8_1_1, ,-999,-999,3,20240215,120801,0000,114,21,1,1,1,8,0,35,0,0,-999,21.8442,50,0,41,530,233379,19,24.74,96.7556,24.6,-999,-999,-999
0000_114_20_15_1_1, ,-999,-999,3,20240215,124936,0000,114,20,1,1,1,15,0,35,0,0,-999,21.8442,50,0,32,462,233556,19,24.74,96.7556,24.62,-999,-999,-999
0000_114_18_25_1_1, ,-999,-999,3,20240215,131637,0000,114,18,1,1,1,25,0,35,0,0,-999,21.8442,50,0,45,382,235765,19,24.86,96.7556,24.72,-999,-999,-999
0000_114_17_39_1_1, ,-999,-999,3,20240215,135801,0000,114,17,1,1,1,39,0,35,0,0,-999,21.8442,50,0,37,697,238771,19,24.52,96.7556,24.63,-999,-999,-999
0000_114_14_59_1_1, ,-999,-999,3,20240215,142943,0000,114,14,1,1,1,59,0,35,0,0,-999,21.8442,50,0,81,751,240557,19,24.57,96.7556,24.7,-999,-999,-999
0000_114_13_70_1_1, ,-999,-999,3,20240215,145647,0000,114,13,1,1,1,70,0,35,0,0,-999,21.8442,50,0,50,338,240738,19,24.65,96.7556,24.73,-999,-999,-999
0000_114_12_88_2_1, ,-999,-999,3,20240215,153656,0000,114,12,2,1,1,88,0,35,0,0,-999,21.8442,50,0,46,409,241059,19,24.69,96.7556,24.59,-999,-999,-999
0000_114_11_120_1_1, ,-999,-999,3,20240215,161938,0000,114,11,1,1,1,120,0,35,0,0,-999,21.8442,50,0,70,503,241423,19,24.64,96.7556,24.74,-999,-999,-999
0000_114_9_230_1_1, ,-999,-999,3,20240215,171614,0000,114,9,1,1,1,230,0,35,0,0,-999,21.8442,50,0,33,428,242036,19,24.74,96.7556,24.78,-999,-999,-999
0000_114_8_350_1_1, ,-999,-999,3,20240215,174456,0000,114,8,1,1,1,350,0,35,0,0,-999,21.8442,50,0,24,405,242813,19,24.58,96.7556,24.86,-999,-999,-999
0000_114_7_440_1_1, ,-999,-999,3,20240215,181131,0000,114,7,1,1,1,440,0,35,0,0,-999,21.8442,50,0,25,727,243163,19,24.58,96.7556,24.89,-999,-999,-999
8888_208_1220_0_1_1, ,-999,-999,3,20240215,184205,8888,208,1220,1,1,2,0,0,35,0,0,-999,21.8442,50,0,58,453,223385,19,24.44,96.7556,24.84,-999,-999,-999
8888_208_1220_0_1_2, ,-999,-999,3,20240215,190850,8888,208,1220,1,2,2,0,0,35,0,0,-999,21.8442,50,0,40,505,223263,19,24.55,96.7556,24.88,-999,-999,-999
0000_114_5_470_1_1, ,-999,-999,3,20240215,195430,0000,114,5,1,1,1,470,0,35,0,0,-999,21.8442,50,0,53,455,243004,19,24.39,96.7556,24.89,-999,-999,-999
0000_114_5_470_2_1, ,-999,-999,3,20240215,202129,0000,114,5,2,1,1,470,0,35,0,0,-999,21.8442,50,0,84,462,243305,19,24.53,96.7556,25.06,-999,-999,-999
0000_114_5_470_3_1, ,-999,-999,3,20240215,205257,0000,114,5,3,1,1,470,0,35,0,0,-999,21.8442,50,0,36,469,243025,19,24.39,96.7556,25.03,-999,-999,-999
0000_114_3_500_1_1, ,-999,-999,3,20240215,212013,0000,114,3,1,1,1,500,0,35,0,0,-999,21.8442,50,0,41,452,243290,19,24.39,96.7556,24.94,-999,-999,-999
0000_114_3_500_2_1, ,-999,-999,3,20240215,215722,0000,114,3,2,1,1,500,0,35,0,0,-999,21.8442,50,0,0,430,242973,19,24.39,96.7556,24.89,-999,-999,-999
0000_114_3_500_3_1, ,-999,-999,3,20240215,222527,0000,114,3,3,1,1,500,0,35,0,0,-999,21.8442,50,0,84,564,243139,19,24.39,96.7556,25,-999,-999,-999
0000_114_1_550_1_1, ,-999,-999,3,20240215,225410,0000,114,1,1,1,1,550,0,35,0,0,-999,21.8442,50,0,39,644,243213,19,24.49,96.7556,25.03,-999,-999,-999
0000_114_1_550_2_1, ,-999,-999,3,20240215,232104,0000,114,1,2,1,1,550,0,35,0,0,-999,21.8442,50,0,62,410,242964,19,24.17,96.7556,24.65,-999,-999,-999
0000_114_1_550_3_1, ,-999,-999,3,20240215,235031,0000,114,1,3,1,1,550,0,35,0,0,-999,21.8442,50,0,36,240,242967,19,24.28,96.7556,24.65,-999,-999,-999
3333_202402130816_1_7_1_1, ,-999,-999,3,20240216,002600,3333,202402130816,1,1,1,1,7,0,35,0,0,-999,21.8442,50,0,27,246,233025,19,24.27,96.7556,24.66,-999,-999,-999
3333_202402130816_1_7_2_1, ,-999,-999,3,20240216,005404,3333,202402130816,1,2,1,1,7,0,35,0,0,-999,21.8442,50,0,40,246,233532,19,24.14,96.7556,24.01,-999,-999,-999
8888_208_1101_0_1_1, ,-999,-999,3,20240216,012800,8888,208,1101,1,1,2,0,0,35,0,0,-999,21.8442,50,0,33,238,223099,19,23.46,96.7556,24.65,-999,-999,-999
8888_208_1101_0_1_2, ,-999,-999,3,20240216,015428,8888,208,1101,1,2,2,0,0,35,0,0,-999,21.8442,50,0,68,247,223110,19,24.76,96.7556,24.65,-999,-999,-999
9999_20240216_1_0_1_1, ,-999,-999,1,20240216,041354,9999,20240216,1,1,1,5,0,0,35,0,0,-999,21.8442,200,0,0,256,237269,20,24.82,96.7556,-999,-999,-999,-999
9999_20240216_1_0_1_2, ,-999,-999,1,20240216,042545,9999,20240216,1,1,2,5,0,0,35,0,0,-999,21.8442,200,0,54,231,236847,20,24.84,96.7556,-999,-999,-999,-999
9999_20240216_1_0_1_3, ,-999,-999,1,20240216,043749,9999,20240216,1,1,3,5,0,0,35,0,0,-999,21.8442,200,0,62,244,236559,20,24.81,96.7556,-999,-999,-999,-999
9999_20240216_1_0_1_4, ,-999,-999,1,20240216,044936,9999,20240216,1,1,4,5,0,0,35,0,0,-999,21.8442,200,0,71,228,236616,20,24.84,96.7556,-999,-999,-999,-999
9999_20240216_1_0_1_5, ,-999,-999,1,20240216,050114,9999,20240216,1,1,5,5,0,0,35,0,0,-999,21.8442,200,0,81,219,236487,20,24.83,96.7556,-999,-999,-999,-999
9999_20240216_2_0_1_1, ,-999,-999,1,20240216,051629,9999,20240216,2,1,1,5,0,0,35,0,0,-999,21.8442,50,0,73,412,238511,20,24.75,96.7556,-999,-999,-999,-999
9999_20240216_2_0_1_2, ,-999,-999,1,20240216,052908,9999,20240216,2,1,2,5,0,0,35,0,0,-999,21.8442,50,0,93,280,237295,20,24.69,96.7556,-999,-999,-999,-999
9999_20240216_2_0_1_3, ,-999,-999,1,20240216,054336,9999,20240216,2,1,3,5,0,0,35,0,0,-999,21.8442,50,0,0,389,238275,20,24.67,96.7556,-999,-999,-999,-999
9999_20240216_2_0_1_4, ,-999,-999,1,20240216,055749,9999,20240216,2,1,4,5,0,0,35,0,0,-999,21.8442,50,0,57,373,237652,20,24.79,96.7556,-999,-999,-999,-999
9999_20240216_2_0_1_5, ,-999,-999,1,20240216,061101,9999,20240216,2,1,5,5,0,0,35,0,0,-999,21.8442,50,0,74,312,237685,20,24.79,96.7556,-999,-999,-999,-999
9999_20240216_3_0_1_1, ,-999,-999,3,20240216,065252,9999,20240216,3,1,1,2,0,0,35,0,0,-999,21.8442,50,0,49,499,237317,20,24.92,96.7556,24.57,-999,-999,-999
9999_20240216_3_0_1_2, ,-999,-999,3,20240216,071856,9999,20240216,3,1,2,2,0,0,35,0,0,-999,21.8442,50,0,51,375,237033,20,24.89,96.7556,24.64,-999,-999,-999
